-0.25091976,0.59308600,0.90142858,-0.63313043,0.46398783,0.55938196,0.19731700,0.19370031,-0.68796271,-0.10833448,-0.68801093,-0.80005014,-0.88383275,-0.08150220,0.73235226,-0.33258277,0.20222998,-0.71426636,0.41614521,0.30177701,-0.95883101,-0.88717687,0.93981969,0.44399750,0.66488528,0.87710547,-0.57532179,-0.99844247,-0.63635004,0.98442316,-0.63319099,0.23496306,-0.39151549,0.22330630,0.04951286,-0.98586738,-0.13610995,-0.95387512,-0.41754174,0.04954934,0.22370577,-0.20027804,-0.72101223,-0.90666866,-0.41571069,0.94751108,-0.26727629,-0.53445733,-0.08786005,-0.81878710,0.57035196,0.23677206,-0.60065246,-0.23507601,0.02846885,0.96646178,0.18482912,-0.06647420,-0.90709919,0.71988082,0.21508968,0.36061513,-0.65895176,-0.09900147,-0.86989683,-0.97347009,0.89777112,0.88440347,0.93126404,0.12657642,0.61679471,-0.22916698,-0.39077246,-0.96806747,-0.80465579,-0.53821236,0.36846602,-0.51794910,-0.11969501,0.36652708,-0.75592351,0.21999335,-0.00964618,0.66638982,-0.93122298,-0.65327072,0.81864083,-0.21787876,-0.48244005,-0.63552785,0.32504451,0.51072288,-0.37657785,-0.14968824,0.04013610,-0.58411670,0.09342051,0.13540065,-0.63029110,-0.93737340,0.93916929,0.68456960,0.55026567,-0.10049176,0.87899792,-0.20969951,0.78965473,0.85331774,0.19579995,0.45454395,0.84374845,-0.34691846,-0.82301497,0.14088798,-0.60803425,0.04166853,-0.90954542,0.92234409,-0.34933937,0.68906772,-0.22264540,0.49464023,-0.45730191,0.07938421,0.65747499,0.17350233,-0.28649336,0.93051064
-0.43813097,0.21406853,0.08539212,-0.44800162,-0.71815157,-0.40745300,0.60439396,-0.66946614,-0.85089874,-0.96872717,0.97377384,-0.15319705,0.54448950,-0.21023697,-0.60256863,-0.41302365,-0.98895574,-0.97184038,0.63092291,-0.60231519,0.41371465,0.42268395,0.45801437,0.58035111,0.54254067,0.21191990,-0.85191071,0.85260177,-0.28306854,0.30215406,-0.76826191,0.82991934,0.72620690,0.70007718,0.24659622,-0.10109866,-0.33820397,-0.80917978,-0.87288332,-0.25836349,-0.37803537,0.33768249,-0.34963334,0.33184469,0.45921230,0.18259561,0.27511489,-0.45055640,0.77442551,0.12248683,-0.05557013,-0.23414624,-0.76081151,0.94342422,0.42648959,0.69782770,0.52157009,0.44345903,0.12255442,-0.52803016,0.54193437,-0.48786336,-0.01240879,-0.91913283,0.04546571,0.42132580,-0.14491796,-0.77821833,-0.94916177,-0.12132698,-0.78421712,-0.59656155,-0.93714166,0.79152715,0.27282083,-0.04925954,-0.37128806,0.12655115,0.01714134,0.39103222,0.81513298,-0.72133708,-0.50141555,0.20883477,-0.17923415,0.07968223,0.51110232,-0.59387755,-0.54240370,0.88570714,-0.84604019,0.19773090,-0.42049712,0.38956988,-0.67755747,0.76093566,0.85939527,0.24870813,0.61624074,-0.40873265,0.26680756,-0.78901148,0.74292123,-0.08693087,0.60734415,-0.56311911,-0.62685990,-0.16698009,0.78511798,0.76656055,0.07868445,-0.35130996,0.61488032,-0.75582409,0.79218256,-0.28740430,-0.36399305,0.81365693,-0.77989614,-0.45573550,-0.54412967,0.29538023,-0.14578444,-0.99895924,0.63602948,-0.29486227,0.72146118,-0.39043748
-0.98609573,-0.67068827,0.02149463,0.06817889,-0.16517800,-0.03034008,-0.55578434,0.38487208,-0.76026928,-0.46117532,-0.32476968,-0.51174897,0.88581944,-0.66341794,-0.35359412,-0.56247157,0.03758121,0.11620402,0.40603793,-0.19232768,-0.27274078,-0.87021554,0.94356418,-0.49216920,0.92489457,-0.50624788,-0.49643540,0.39260852,-0.00550300,0.42454123,-0.39824337,-0.70382613,-0.43031901,0.99548101,-0.92622608,-0.46643800,0.21912861,0.95322990,0.00535810,-0.17792594,-0.89704251,-0.93389851,-0.44270706,-0.30985749,0.81653178,0.26870275,-0.52087623,0.36141086,-0.71021026,0.06186914,-0.02109450,-0.10443366,0.97130096,0.10578620,-0.51588947,0.18539345,0.34427106,-0.83829331,0.52323925,-0.26069111,-0.52472490,-0.51568013,0.45643270,0.60627949,-0.26443374,-0.05939871,0.26461160,0.96684623,0.26705945,-0.20235109,0.07154942,0.63286376,-0.81942046,0.59669030,0.67060494,-0.69856489,-0.35843986,0.01639760,-0.62696302,0.39162564,-0.91844970,0.71671760,0.18178594,-0.34808218,0.35512877,-0.55951786,-0.96682435,0.42229903,0.02418613,0.61900210,-0.54700845,-0.30266804,0.29034555,-0.80764687,-0.65126717,0.88104653,0.38187551,-0.20485598,-0.22652930,0.03550267,0.87345994,0.67542017,-0.72495812,0.35138023,-0.31786728,0.47043228,-0.77305293,-0.58185673,0.84938729,0.08289599,0.75467873,0.39156878,-0.48411673,-0.54289997,0.31996810,-0.65009016,0.63444436,0.96433663,0.11040163,0.03327179,0.05930114,-0.47834164,-0.51629543,0.99250746,-0.81379449,0.93083870,0.79443157,0.11658692
0.80083609,0.76527274,0.26620293,-0.62258577,-0.32194042,-0.44225729,-0.30158085,0.40071571,0.45191133,0.69332230,0.79422057,0.71264863,0.77417290,-0.19098377,0.55975103,0.77554023,0.28406334,0.70185685,-0.83172011,0.87126994,-0.67674255,0.57068133,0.79710841,0.33797646,0.21285808,0.16137326,-0.98160589,-0.25543445,-0.79705691,0.88026690,0.32700348,0.94732773,-0.98987681,-0.43215805,-0.67838389,-0.38927227,0.09746754,-0.02877247,0.38379037,-0.10315174,0.30392253,0.98891497,-0.55146134,-0.64814949,0.42435849,-0.96384931,-0.52550185,-0.01221257,-0.34920061,-0.64235461,0.49298286,-0.26706243,0.29926574,0.48834109,0.69844687,0.44187987,0.31522584,-0.38387841,0.13661718,0.08508050,-0.81265044,0.01762819,-0.26456839,0.27266526,-0.46959525,-0.49907637,-0.51202071,0.17974174,0.94602108,0.95778573,-0.21380454,-0.02651572,0.78409314,0.81219757,0.26227725,-0.13121128,0.58962262,-0.29984319,0.00527418,0.29020667,0.15380776,0.33784807,-0.01496464,0.72833514,-0.60951400,-0.53962946,0.44490421,-0.00161326,-0.43845528,0.14400840,-0.95136809,0.53710806,0.29094458,-0.91279244,-0.64577866,0.98910105,0.88091719,-0.06011099,0.90785718,-0.44087934,0.82972872,0.76698804,-0.25968260,0.49543750,-0.96908677,0.90614367,0.85663712,-0.33849937,-0.14363170,0.10552990,0.93330967,0.14458489,0.92723989,0.96066320,0.70601892,-0.84930748,-0.41110224,-0.38860595,-0.22980452,-0.61817795,0.70227337,-0.46305031,-0.36615598,-0.02944022,-0.66101450,-0.25462627,0.11360252,-0.21061707
0.87230957,0.68842626,0.39205956,0.86003363,0.14012229,-0.85916775,-0.80564702,-0.58216256,0.23001444,0.34228706,0.98010767,-0.28270644,-0.71983194,-0.49167269,0.03665936,-0.40941882,0.75474620,-0.35489845,0.48153722,0.69733953,0.39403152,-0.72675735,0.40496814,0.41782200,-0.28101772,0.10563993,-0.41281629,-0.40697974,0.61872232,-0.16043830,0.62022674,-0.48758614,0.73414469,0.22302747,0.82648110,-0.83681166,0.02268481,-0.98963028,0.00303257,0.25578880,0.59659040,-0.61145210,0.29992783,-0.85811818,0.40393376,-0.20643234,0.59158540,-0.89846295,0.78001070,0.77323425,-0.32400966,-0.94476646,-0.24883407,0.15772974,-0.81203616,-0.12305176,0.15656030,0.34405231,-0.92811543,-0.34369469,-0.06880397,-0.68991673,0.08528924,0.96368182,-0.42691749,0.67786705,0.18166649,0.72080922,-0.93899947,-0.49949729,-0.92530364,-0.92233056,0.64520109,-0.39346898,-0.27961874,0.07416487,-0.74587893,-0.34669751,0.04448652,0.65573800,0.53998709,-0.45691419,-0.56835794,0.93050361,0.24578094,-0.08546966,-0.82930505,0.68404615,-0.89663655,-0.61123991,0.06270921,-0.17729217,0.08127022,0.39902437,0.27485979,-0.72329378,0.45218265,-0.73450917,0.95170414,0.93907368,0.03260064,0.42919016,-0.35408705,-0.91786498,0.59037244,-0.20235819,-0.45833552,-0.13295853,-0.12205714,0.48808527,-0.84308720,-0.49827892,-0.94929850,-0.63133264,0.92529678,-0.83825409,0.67196023,-0.14337105,0.39194846,0.37699986,-0.18209410,-0.88361281,-0.65341139,0.83042741,-0.68712592,-0.11529553,-0.49951422,-0.52042532
0.09845328,-0.81225342,0.42919183,-0.63426805,0.32039475,0.86922801,-0.44013220,0.27654123,0.90973055,0.03339255,0.47579384,0.31422269,0.10870814,-0.12865418,0.22344148,0.46007860,-0.16079986,-0.90456772,-0.50453806,0.13207448,-0.28805465,-0.68270707,0.51569223,-0.75967067,-0.97121304,-0.31624067,-0.76785469,-0.81640184,-0.90799475,-0.81168604,-0.91854239,-0.37717336,0.71092117,0.95902109,0.40731573,-0.64933944,-0.05165231,-0.96567780,-0.80433166,0.52672887,-0.01676828,0.61382592,-0.05305648,-0.30739135,-0.65359628,-0.07065237,-0.13229668,0.29954731,-0.20299053,-0.90388215,0.23170018,0.89829147,0.27018726,0.77336073,-0.90939200,-0.47821277,-0.25077474,-0.96939093,0.25171983,0.86687267,0.00627255,0.00207973,0.71297967,0.07875490,0.31738722,0.36792755,-0.67413116,0.23170233,-0.85886252,0.88778317,0.28483856,0.88850319,-0.94697738,0.73439789,0.17155111,0.27280724,0.88046050,0.60189855,0.15094841,0.35433674,-0.22366017,0.14673412,0.28657639,-0.74299932,-0.08349425,0.62240839,0.09123361,0.64127898,0.88292956,0.25187933,-0.22779471,0.64085364,0.92238116,0.30296957,0.81070125,-0.58663130,-0.60841775,-0.45207775,-0.86127740,-0.57082176,-0.79844397,-0.24548185,-0.96355635,-0.92207372,-0.81111407,0.23650777,0.36601353,-0.32689154,-0.85762274,0.31144524,-0.36204875,-0.22920674,0.68975067,0.36322737,-0.95345610,-0.31875086,0.62893701,-0.47861093,-0.43629044,-0.00792509,-0.76367033,0.38578069,0.39347434,-0.30332679,0.25788569,0.87329626,0.75494409,-0.92162734
0.47014213,-0.16410792,0.60696185,0.93516111,-0.43593085,0.09594381,-0.64512092,-0.15305811,0.50122952,0.13704062,0.61366951,0.15184915,0.98101032,0.46329546,-0.17476463,-0.74462056,-0.25596380,-0.49996710,0.55282593,0.16108799,-0.31839293,0.73423326,0.86151469,0.12373340,0.71682549,-0.52280629,-0.14201194,0.35968959,0.50174212,0.47981751,0.50908577,-0.52352768,-0.79375225,-0.24454224,0.80510581,0.06865489,0.01050472,-0.00687760,0.65291488,-0.22076380,-0.35990077,-0.40472966,0.79104650,-0.80003023,-0.22159666,-0.89302939,-0.97832471,0.91708302,0.81076396,0.69428635,-0.81742668,-0.29018962,-0.36137271,0.91360176,0.90012395,0.35353982,0.90121424,-0.03495812,0.14687574,-0.01394868,0.26367438,-0.83343118,-0.10310894,-0.81659174,-0.41357845,0.20488191,-0.34267092,0.10740614,0.34503686,-0.57454419,0.50474906,0.89238906,0.58315814,0.56259215,0.57923627,-0.77307081,-0.81758779,0.86185825,-0.01115942,0.94849646,-0.88488251,0.99186254,0.09905779,-0.88825768,-0.11693901,0.47407115,0.77540839,0.09183156,-0.29816997,0.41166294,-0.76586598,0.93730390,-0.71401668,0.37606001,0.52302122,0.67392778,0.23643613,0.73373747,-0.79775465,0.67696154,-0.83178639,-0.14781708,0.40193832,-0.55484712,-0.85447401,-0.20669681,0.64372015,0.78379381,0.41248441,-0.70679033,-0.83730245,0.02665234,-0.83032459,-0.53354383,0.97327912,0.16261089,-0.25145841,0.72627699,-0.25871575,0.76071990,0.62559915,-0.52662963,0.89449716,0.81538737,0.97200215,0.18377745,0.50675642,-0.29956353
-0.24748081,0.41636240,-0.83299857,-0.03666604,0.55429387,-0.24402481,0.11680853,0.41016877,-0.15155596,-0.50255167,0.81270874,-0.33949494,-0.77760506,-0.13109630,-0.01474977,-0.49263567,-0.97729272,-0.18959582,-0.06267869,0.14294600,-0.88739347,0.48194778,-0.76236415,0.53438973,-0.76494753,0.64558065,0.29842055,0.48842335,0.49208975,0.36207891,0.16673756,-0.52498710,0.92434514,-0.19955420,-0.25025886,-0.04457021,-0.42857581,-0.83421737,0.73719823,0.05674028,-0.55280828,-0.12732834,0.92644513,0.60421848,-0.97569108,0.95580137,0.93975770,0.11201012,-0.91368020,-0.35462725,0.78228629,-0.91319841,0.05540216,0.84928668,0.98592961,0.83823144,-0.85240686,-0.49401969,0.10770857,0.39082229,0.93860507,-0.84913087,0.04619575,-0.66756916,0.25879729,-0.56638181,0.39149737,-0.41101211,-0.09091789,0.99166274,0.25511611,0.39385009,0.16862857,-0.23159635,0.80231607,0.47420144,-0.90910721,0.83050871,-0.43807364,0.91740477,0.90082300,-0.88427222,0.78052759,-0.21095639,-0.08868647,-0.78648788,0.24026525,-0.32867986,-0.44523764,-0.66064018,-0.62375772,0.29369676,-0.07260317,-0.22346324,-0.29329556,-0.54121053,0.16731226,-0.46812415,-0.84453070,-0.27930981,0.94878960,-0.48010027,0.97242153,-0.09351832,0.39632344,-0.93536806,0.07219279,-0.44047296,-0.38094479,-0.17758656,0.62759006,0.20556378,0.36946237,-0.45808470,-0.67476612,-0.73362976,0.82185435,-0.84759927,0.64507449,0.88106370,0.89959979,-0.16672188,0.45143902,0.16232526,0.22683036,0.83835316,-0.16351390,-0.83450317
0.86545694,0.75332296,0.73212779,0.10317576,-0.90956265,-0.67033148,-0.94726604,-0.17748976,-0.24707329,0.55520451,0.62110662,-0.03925985,0.97455227,0.97057211,-0.69916618,-0.24652207,0.18826139,0.49915659,-0.23821831,-0.21402109,0.93982875,0.65832841,0.68423784,0.13816297,0.67665744,-0.87297636,-0.06261367,-0.92635626,-0.17036098,-0.73229575,-0.45318586,-0.97265607,-0.88724899,-0.84928191,0.72944474,0.38342881,0.62580204,0.06869256,0.99943531,0.49982154,0.99327362,0.82633150,0.11086345,0.17029905,0.53797483,0.45224166,0.88953149,0.51416242,0.69929481,-0.24429888,-0.50530380,-0.51783037,-0.09891170,-0.58990932,-0.74168116,-0.49711514,0.90810204,-0.45053643,0.21234930,-0.58554471,-0.54271436,0.75644135,0.34340131,0.51399827,0.23625648,-0.90620708,-0.28367454,-0.46265501,-0.77288485,-0.95563054,0.34314644,-0.00366962,0.04061544,-0.04757863,0.54463673,0.66274297,0.04032695,-0.38444555,0.70436299,0.63277149,0.10381365,0.93594754,0.12187600,-0.82318354,0.75330722,0.58363569,-0.19303429,0.17991185,-0.73196954,-0.03990805,-0.94243467,-0.15892845,0.51027453,0.56933653,0.24061906,0.27872276,0.40815949,0.61008930,-0.57407165,0.80630207,-0.72725701,0.23452747,-0.97091067,0.96092546,-0.29882491,0.21617568,0.17983532,0.27328861,-0.21551192,0.10963118,-0.12505013,-0.81799579,0.80831742,0.45279408,-0.30348909,0.09489262,0.02797902,-0.09817910,0.56730604,0.82094252,-0.20691442,-0.40408111,0.24417341,0.04720449,0.72472739,0.39528370,0.89904130,0.59294355
-0.70585304,-0.08130640,0.85317528,0.68418288,-0.01576740,0.53783548,-0.48351121,-0.86752802,-0.08172846,-0.90827751,0.96006513,0.24161136,-0.01476383,-0.30517316,-0.34249675,-0.58173841,0.26680171,0.15929985,-0.51970875,-0.31687355,-0.84827334,0.07452679,-0.74224055,-0.07976168,-0.74390829,0.16953218,-0.69619465,-0.19939899,-0.72234565,0.39533520,0.28174949,-0.63986546,-0.63623983,0.39300299,-0.30866545,-0.17667758,0.79357684,0.74863517,-0.05207670,0.03047216,0.33511543,0.94622076,-0.65536022,0.20387077,-0.61542195,-0.55230188,-0.91826278,0.64358127,-0.66212988,-0.30983472,-0.44281930,-0.30476159,-0.64597905,-0.93639064,-0.82259494,0.09743059,-0.75872827,0.06884706,-0.07844245,-0.28801703,-0.58733261,0.78843451,-0.27146029,-0.74250317,0.00683451,-0.33980095,0.38078964,-0.35683447,-0.92137575,-0.81541884,0.59882081,-0.03770924,0.25580072,0.37556946,-0.83648193,0.02331400,0.74715722,-0.68604463,0.84174478,-0.24542809,-0.87784410,-0.99480993,-0.44624472,0.73660219,0.61240256,-0.83096600,0.49651933,0.19455612,-0.63095796,0.97251403,-0.58130133,0.07318127,-0.25905579,0.84808350,-0.03095400,-0.52776694,0.23650956,0.51991081,-0.26217270,0.06253147,-0.07493055,0.44103217,0.49494183,-0.87531728,-0.92663360,-0.70452178,-0.49512613,-0.73376614,0.42669916,0.37433100,0.79041362,0.68888140,0.02335489,0.49923241,0.06422698,-0.93905568,-0.78565598,0.73442996,-0.10517526,-0.29170668,0.06523454,-0.20567232,-0.51505899,-0.79026163,-0.46151352,0.47481036,-0.24543166,-0.63543224
